,ipg:site,ipg:merchantname,Country,Month,device_class,ord
1727,iprice.vn,Shopee,VN,2021-06,Mobile Android,4491
1728,iprice.vn,Shopee,VN,2021-06,Mobile Others,1193
1729,iprice.vn,Shopee,VN,2021-06,Mobile iOS,8478
1730,iprice.vn,Shopee,VN,2021-06,Web Browsers,1735
1731,iprice.vn,Shopee,VN,2021-07,Mobile Android,3099
1732,iprice.vn,Shopee,VN,2021-07,Mobile Others,2044
1733,iprice.vn,Shopee,VN,2021-07,Mobile iOS,6086
1734,iprice.vn,Shopee,VN,2021-07,Web Browsers,1152
1735,iprice.vn,Shopee,VN,2021-08,Mobile Android,2561
1736,iprice.vn,Shopee,VN,2021-08,Mobile Others,952
1737,iprice.vn,Shopee,VN,2021-08,Mobile iOS,4613
1738,iprice.vn,Shopee,VN,2021-08,Web Browsers,673
1739,iprice.vn,Shopee,VN,2021-09,Mobile Android,2573
1740,iprice.vn,Shopee,VN,2021-09,Mobile Others,1098
1741,iprice.vn,Shopee,VN,2021-09,Mobile iOS,4097
1742,iprice.vn,Shopee,VN,2021-09,Web Browsers,690
1743,iprice.vn,Tiki,VN,2021-03,Mobile Android,7
1744,iprice.vn,Tiki,VN,2021-03,Web Browsers,17
1745,iprice.vn,Tiki,VN,2021-04,Mobile Android,1
1746,iprice.vn,Tiki,VN,2021-05,Mobile Android,1
1747,iprice.vn,Tiki,VN,2021-05,Mobile iOS,1
1748,iprice.vn,Tiki,VN,2021-05,Web Browsers,22
1749,iprice.vn,Tiki,VN,2021-06,Mobile Android,2
1750,iprice.vn,Tiki,VN,2021-06,Mobile iOS,1
1751,iprice.vn,Tiki,VN,2021-06,Web Browsers,49
1752,iprice.vn,Tiki,VN,2021-07,Mobile Android,1
1753,iprice.vn,Tiki,VN,2021-07,Web Browsers,3
1754,iprice.vn,Tiki App VN,VN,2021-03,Mobile Android,20
1755,iprice.vn,Tiki App VN,VN,2021-03,Mobile iOS,28
1756,iprice.vn,Tiki App VN,VN,2021-03,Web Browsers,2
1757,iprice.vn,Tiki App VN,VN,2021-05,Mobile Android,15
1758,iprice.vn,Tiki App VN,VN,2021-05,Mobile iOS,12
1759,iprice.vn,Tiki App VN,VN,2021-06,Mobile Android,19
1760,iprice.vn,Tiki App VN,VN,2021-06,Mobile iOS,28
1761,iprice.vn,Tiki App VN,VN,2021-07,Mobile Android,1
1762,iprice.vn,Tiki App VN,VN,2021-08,Mobile Android,1
1763,iprice.vn,Tiki App VN,VN,2021-09,Mobile iOS,2
1764,iprice.vn,VN Sendo.vn Direct API,VN,2021-03,Mobile Others,1
1765,iprice.vn,VN Sendo.vn Direct API,VN,2021-07,Mobile Others,22
1766,iprice.vn,VN Sendo.vn Direct API,VN,2021-08,Mobile Others,4
1767,iprice.vn,VN Sendo.vn Direct API,VN,2021-09,Mobile Android,4
1768,iprice.vn,VN Sendo.vn Direct API,VN,2021-09,Web Browsers,1
1769,iprice.vn,VN Tiki.vn - postback,VN,2021-06,Web Browsers,4
1770,iprice.vn,VN Tiki.vn - postback,VN,2021-07,Mobile Android,2
1771,iprice.vn,VN Tiki.vn - postback,VN,2021-07,Mobile iOS,3
1772,iprice.vn,VN Tiki.vn - postback,VN,2021-07,Web Browsers,1
1773,iprice.vn,VN dienmaythienhoa.vn,VN,2021-06,Mobile Android,1
1774,iprice.vn,VN flowerstore.vn,VN,2021-08,Web Browsers,0
1775,iprice.vn,VN grabexpress coupon,VN,2021-03,Mobile Others,1
1776,iprice.vn,VN hoang-phuc.com,VN,2021-07,Web Browsers,2
1777,iprice.vn,VN nhathuocsuckhoe.com - postback,VN,2021-03,Web Browsers,1
1778,iprice.vn,VN nhathuocsuckhoe.com - postback,VN,2021-06,Mobile iOS,1
1779,iprice.vn,VN salehub.com.vn pixel,VN,2021-03,Mobile Android,1
1780,iprice.vn,VN salehub.com.vn pixel,VN,2021-03,Web Browsers,1
1781,iprice.vn,VN salehub.com.vn pixel,VN,2021-05,Web Browsers,1
1782,iprice.vn,Vuahanghieu,VN,2021-04,Web Browsers,1
1783,iprice.vn,Vuahanghieu,VN,2021-07,Mobile iOS,2
1784,iprice.vn,Vuahanghieu,VN,2021-07,Web Browsers,2
1785,iprice.vn,Vuahanghieu,VN,2021-09,Mobile iOS,1
1786,iprice.vn,baemin,VN,2021-03,Mobile iOS,1
1787,iprice.vn,bamboo-airways,VN,2021-03,Mobile Others,1
1788,iprice.vn,bamboo-airways,VN,2021-03,Web Browsers,1
1789,iprice.vn,bambooairways,VN,2021-03,Mobile Others,1
1790,iprice.vn,bitis,VN,2021-09,Mobile Android,1
1791,iprice.vn,chiaki,VN,2021-03,Mobile Android,2
1792,iprice.vn,chiaki,VN,2021-03,Mobile iOS,2
1793,iprice.vn,chiaki,VN,2021-04,Mobile Android,1
1794,iprice.vn,chiaki,VN,2021-04,Mobile iOS,4
1795,iprice.vn,chiaki,VN,2021-04,Web Browsers,2
1796,iprice.vn,chiaki,VN,2021-05,Mobile Android,1
1797,iprice.vn,chiaki,VN,2021-05,Mobile iOS,2
1798,iprice.vn,chiaki,VN,2021-05,Web Browsers,2
1799,iprice.vn,chiaki,VN,2021-06,Mobile Android,2
1800,iprice.vn,chiaki,VN,2021-06,Mobile iOS,2
1801,iprice.vn,chiaki,VN,2021-06,Web Browsers,3
1802,iprice.vn,chiaki,VN,2021-07,Mobile Android,1
1803,iprice.vn,chiaki,VN,2021-07,Web Browsers,1
1804,iprice.vn,chiaki,VN,2021-08,Mobile Android,2
1805,iprice.vn,chiaki,VN,2021-08,Mobile iOS,2
1806,iprice.vn,chiaki,VN,2021-08,Web Browsers,1
1807,iprice.vn,chiaki,VN,2021-09,Mobile Android,1
1808,iprice.vn,chiaki,VN,2021-09,Web Browsers,2
1809,iprice.vn,coupletx.com,VN,2021-03,Web Browsers,1
1810,iprice.vn,coupletx.com,VN,2021-04,Mobile Android,1
1811,iprice.vn,coupletx.com,VN,2021-04,Mobile iOS,3
1812,iprice.vn,coupletx.com,VN,2021-05,Mobile iOS,1
1813,iprice.vn,coupletx.com,VN,2021-05,Web Browsers,1
1814,iprice.vn,coupletx.com,VN,2021-06,Mobile Android,2
1815,iprice.vn,coupletx.com,VN,2021-06,Mobile iOS,2
1816,iprice.vn,coupletx.com,VN,2021-06,Web Browsers,1
1817,iprice.vn,coupletx.com,VN,2021-07,Mobile iOS,1
1818,iprice.vn,coupletx.com,VN,2021-07,Web Browsers,1
1819,iprice.vn,coupletx.com,VN,2021-08,Mobile Android,1
1820,iprice.vn,coupletx.com,VN,2021-08,Mobile iOS,1
1821,iprice.vn,coupletx.com,VN,2021-08,Web Browsers,1
1822,iprice.vn,dien-may-thien-hoa,VN,2021-06,Mobile Android,1
1823,iprice.vn,dien-may-thien-hoa,VN,2021-08,Mobile Android,1
1824,iprice.vn,fado,VN,2021-03,Mobile Android,18
1825,iprice.vn,fado,VN,2021-03,Mobile iOS,36
1826,iprice.vn,fado,VN,2021-03,Web Browsers,49
1827,iprice.vn,fado,VN,2021-04,Mobile Android,23
1828,iprice.vn,fado,VN,2021-04,Mobile iOS,46
1829,iprice.vn,fado,VN,2021-04,Web Browsers,23
1830,iprice.vn,fado,VN,2021-05,Mobile Android,18
1831,iprice.vn,fado,VN,2021-05,Mobile Others,1
1832,iprice.vn,fado,VN,2021-05,Mobile iOS,28
1833,iprice.vn,fado,VN,2021-05,Web Browsers,22
1834,iprice.vn,fado,VN,2021-06,Mobile Android,16
1835,iprice.vn,fado,VN,2021-06,Mobile iOS,24
1836,iprice.vn,fado,VN,2021-06,Web Browsers,24
1837,iprice.vn,fado,VN,2021-07,Mobile Android,15
1838,iprice.vn,fado,VN,2021-07,Mobile iOS,37
1839,iprice.vn,fado,VN,2021-07,Web Browsers,38
1840,iprice.vn,fado,VN,2021-08,Mobile Android,16
1841,iprice.vn,fado,VN,2021-08,Mobile iOS,19
1842,iprice.vn,fado,VN,2021-08,Web Browsers,25
1843,iprice.vn,fado,VN,2021-09,Mobile Android,12
1844,iprice.vn,fado,VN,2021-09,Mobile iOS,8
1845,iprice.vn,fado,VN,2021-09,Web Browsers,7
1846,iprice.vn,fahasa,VN,2021-06,Web Browsers,1
1847,iprice.vn,fahasa,VN,2021-09,Mobile Android,1
1848,iprice.vn,farfetch,VN,2021-04,Mobile iOS,2
1849,iprice.vn,farfetch,VN,2021-04,Web Browsers,2
1850,iprice.vn,farfetch,VN,2021-05,Mobile iOS,1
1851,iprice.vn,farfetch,VN,2021-05,Web Browsers,2
1852,iprice.vn,farfetch,VN,2021-06,Mobile iOS,1
1853,iprice.vn,farfetch,VN,2021-07,Mobile iOS,1
1854,iprice.vn,farfetch,VN,2021-07,Web Browsers,1
1855,iprice.vn,farfetch,VN,2021-08,Web Browsers,1
1856,iprice.vn,flowerstore,VN,2021-08,Web Browsers,2
1857,iprice.vn,fpt,VN,2021-04,Mobile Others,20
1858,iprice.vn,fpt,VN,2021-06,Mobile Others,1
1859,iprice.vn,fptshop,VN,2021-03,Mobile Android,1
1860,iprice.vn,fptshop,VN,2021-03,Web Browsers,3
1861,iprice.vn,gotadi,VN,2021-03,Web Browsers,5
1862,iprice.vn,grab,VN,2021-05,Mobile iOS,2
1863,iprice.vn,hoangphuc,VN,2021-03,Web Browsers,1
1864,iprice.vn,hoangphuc,VN,2021-04,Web Browsers,1
1865,iprice.vn,hoangphuc,VN,2021-05,Web Browsers,1
1866,iprice.vn,hoangphuc,VN,2021-06,Web Browsers,16
1867,iprice.vn,hoangphuc,VN,2021-07,Mobile Others,3
1868,iprice.vn,hoangphuc,VN,2021-07,Web Browsers,7
1869,iprice.vn,hoangphuc,VN,2021-08,Web Browsers,9
1870,iprice.vn,hoangphuc,VN,2021-09,Web Browsers,13
1871,iprice.vn,iHerb,VN,2021-04,Mobile Others,2
1872,iprice.vn,iherb,VN,2021-03,Web Browsers,1
1873,iprice.vn,iherb,VN,2021-06,Mobile Android,1
1874,iprice.vn,jomashop,VN,2021-03,Mobile Android,1
1875,iprice.vn,jomashop,VN,2021-04,Mobile Android,1
1876,iprice.vn,jomashop,VN,2021-04,Mobile iOS,1
1877,iprice.vn,jomashop,VN,2021-07,Web Browsers,1
1878,iprice.vn,jomashop,VN,2021-08,Mobile iOS,1
1879,iprice.vn,nha-thuoc-suc-khoe,VN,2021-04,Web Browsers,1
1880,iprice.vn,nha-thuoc-suc-khoe,VN,2021-05,Mobile Android,1
1881,iprice.vn,nha-thuoc-suc-khoe,VN,2021-05,Web Browsers,1
1882,iprice.vn,nha-thuoc-suc-khoe,VN,2021-06,Mobile Android,4
1883,iprice.vn,nha-thuoc-suc-khoe,VN,2021-06,Mobile iOS,4
1884,iprice.vn,nha-thuoc-suc-khoe,VN,2021-06,Web Browsers,3
1885,iprice.vn,nha-thuoc-suc-khoe,VN,2021-07,Mobile Android,4
1886,iprice.vn,nha-thuoc-suc-khoe,VN,2021-07,Mobile iOS,3
1887,iprice.vn,nha-thuoc-suc-khoe,VN,2021-07,Web Browsers,2
1888,iprice.vn,nha-thuoc-suc-khoe,VN,2021-08,Mobile Android,6
1889,iprice.vn,nha-thuoc-suc-khoe,VN,2021-08,Mobile iOS,5
1890,iprice.vn,nha-thuoc-suc-khoe,VN,2021-08,Web Browsers,2
1891,iprice.vn,nha-thuoc-suc-khoe,VN,2021-09,Mobile Android,3
1892,iprice.vn,nha-thuoc-suc-khoe,VN,2021-09,Mobile iOS,3
1893,iprice.vn,nha-thuoc-suc-khoe,VN,2021-09,Web Browsers,1
1894,iprice.vn,nhathuocsuckhoe,VN,2021-03,Mobile Android,1
1895,iprice.vn,nhathuocsuckhoe,VN,2021-04,Web Browsers,1
1896,iprice.vn,nhathuocsuckhoe,VN,2021-05,Mobile Android,1
1897,iprice.vn,nhathuocsuckhoe,VN,2021-05,Mobile iOS,2
1898,iprice.vn,nhathuocsuckhoe,VN,2021-06,Mobile Android,2
1899,iprice.vn,nhathuocsuckhoe,VN,2021-06,Mobile iOS,2
1900,iprice.vn,salehub,VN,2021-03,Mobile iOS,1
1901,iprice.vn,salehub,VN,2021-04,Mobile Android,7
1902,iprice.vn,salehub,VN,2021-05,Mobile Android,1
1903,iprice.vn,salehub,VN,2021-05,Web Browsers,4
1904,iprice.vn,salehub,VN,2021-06,Web Browsers,6
1905,iprice.vn,salehub,VN,2021-07,Mobile Android,2
1906,iprice.vn,salehub,VN,2021-07,Web Browsers,2
1907,iprice.vn,salehub,VN,2021-08,Mobile Android,1
1908,iprice.vn,salehub,VN,2021-08,Web Browsers,2
1909,iprice.vn,sendo-mobile,VN,2021-03,Mobile Android,1
1910,iprice.vn,sendo-mobile,VN,2021-03,Mobile iOS,2
1911,iprice.vn,sendo-mobile,VN,2021-04,Web Browsers,1
1912,iprice.vn,sendo-mobile,VN,2021-06,Mobile Android,3
1913,iprice.vn,sendo-mobile,VN,2021-08,Mobile iOS,2
1914,iprice.vn,sendo-mobile,VN,2021-09,Web Browsers,1
1915,iprice.vn,shopvnexpress,VN,2021-05,Mobile Android,1
1916,iprice.vn,shopvnexpress,VN,2021-06,Mobile Others,1
1917,iprice.vn,shopvnexpress,VN,2021-07,Mobile Android,1
1918,iprice.vn,tiki,VN,2021-03,Mobile Android,6
1919,iprice.vn,tiki,VN,2021-03,Mobile iOS,8
1920,iprice.vn,tiki,VN,2021-03,Web Browsers,10
1921,iprice.vn,tiki,VN,2021-04,Mobile Android,16
1922,iprice.vn,tiki,VN,2021-04,Mobile iOS,7
1923,iprice.vn,tiki,VN,2021-04,Web Browsers,17
1924,iprice.vn,tiki,VN,2021-05,Mobile Android,15
1925,iprice.vn,tiki,VN,2021-05,Mobile iOS,8
1926,iprice.vn,tiki,VN,2021-05,Web Browsers,18
1927,iprice.vn,tiki,VN,2021-06,Mobile Android,32
1928,iprice.vn,tiki,VN,2021-06,Mobile iOS,27
1929,iprice.vn,tiki,VN,2021-06,Web Browsers,33
1930,iprice.vn,tiki,VN,2021-07,Mobile Android,20
1931,iprice.vn,tiki,VN,2021-07,Mobile iOS,30
1932,iprice.vn,tiki,VN,2021-07,Web Browsers,15
1933,iprice.vn,tiki,VN,2021-08,Mobile Android,6
1934,iprice.vn,tiki,VN,2021-08,Mobile iOS,8
1935,iprice.vn,tiki,VN,2021-08,Web Browsers,11
1936,iprice.vn,tiki,VN,2021-09,Mobile iOS,1
1937,iprice.vn,tiki,VN,2021-09,Web Browsers,1
1938,iprice.vn,v-style,VN,2021-05,Mobile Android,1
1939,iprice.vn,v-style,VN,2021-05,Mobile Others,1
1940,iprice.vn,v-style,VN,2021-05,Web Browsers,4
1941,iprice.vn,v-style,VN,2021-06,Web Browsers,8
1942,iprice.vn,v-style,VN,2021-07,Web Browsers,1
1943,iprice.vn,v-style,VN,2021-08,Mobile Others,1
1944,iprice.vn,v-style,VN,2021-09,Web Browsers,1
1945,iprice.vn,vascara.com,VN,2021-05,Mobile iOS,2
1946,iprice.vn,vestiaire-collective,VN,2021-04,Mobile iOS,1
1947,iprice.vn,vua-nem,VN,2021-04,Mobile Others,4
1948,iprice.vn,vua-nem,VN,2021-05,Mobile Others,1
1949,iprice.vn,vuahanghieu,VN,2021-03,Mobile Android,9
1950,iprice.vn,vuahanghieu,VN,2021-03,Mobile iOS,20
1951,iprice.vn,vuahanghieu,VN,2021-03,Web Browsers,17
1952,iprice.vn,vuahanghieu,VN,2021-04,Mobile Android,10
1953,iprice.vn,vuahanghieu,VN,2021-04,Mobile iOS,25
1954,iprice.vn,vuahanghieu,VN,2021-04,Web Browsers,6
1955,iprice.vn,vuahanghieu,VN,2021-05,Mobile Android,8
1956,iprice.vn,vuahanghieu,VN,2021-05,Mobile iOS,17
1957,iprice.vn,vuahanghieu,VN,2021-05,Web Browsers,8
1958,iprice.vn,vuahanghieu,VN,2021-06,Mobile Android,7
1959,iprice.vn,vuahanghieu,VN,2021-06,Mobile iOS,22
1960,iprice.vn,vuahanghieu,VN,2021-06,Web Browsers,11
1961,iprice.vn,vuahanghieu,VN,2021-07,Mobile Android,15
1962,iprice.vn,vuahanghieu,VN,2021-07,Mobile iOS,16
1963,iprice.vn,vuahanghieu,VN,2021-07,Web Browsers,11
1964,iprice.vn,vuahanghieu,VN,2021-08,Mobile Android,9
1965,iprice.vn,vuahanghieu,VN,2021-08,Mobile iOS,22
1966,iprice.vn,vuahanghieu,VN,2021-08,Web Browsers,13
1967,iprice.vn,vuahanghieu,VN,2021-09,Mobile Android,14
1968,iprice.vn,vuahanghieu,VN,2021-09,Mobile iOS,14
1969,iprice.vn,vuahanghieu,VN,2021-09,Web Browsers,11
1970,iprice.vn,yoox,VN,2021-03,Mobile iOS,1
1971,iprice.vn,yoox,VN,2021-04,Web Browsers,2
1972,ipricethailand.com,ACCESSTRADE New Year Bonus 2020,TH,2021-04,Mobile Others,1
1973,ipricethailand.com,Adidas,TH,2021-04,Mobile Android,1
1974,ipricethailand.com,Adidas,TH,2021-04,Web Browsers,1
1975,ipricethailand.com,Adidas,TH,2021-06,Mobile Others,1
1976,ipricethailand.com,Adidas,TH,2021-07,Mobile Android,2
1977,ipricethailand.com,Adidas,TH,2021-07,Web Browsers,1
1978,ipricethailand.com,Adidas,TH,2021-08,Mobile Android,3
1979,ipricethailand.com,Adidas,TH,2021-08,Web Browsers,2
1980,ipricethailand.com,Adidas,TH,2021-09,Mobile Android,6
1981,ipricethailand.com,Adidas,TH,2021-09,Mobile iOS,1
1982,ipricethailand.com,Adidas,TH,2021-09,Web Browsers,3
1983,ipricethailand.com,AliExpress,TH,2021-03,Web Browsers,1
1984,ipricethailand.com,AliExpress,TH,2021-04,Mobile Android,2
1985,ipricethailand.com,Banana IT (TH),TH,2021-05,Mobile Others,2
1986,ipricethailand.com,Big C,TH,2021-09,Mobile Others,15
1987,ipricethailand.com,Central,TH,2021-03,Mobile Android,6
1988,ipricethailand.com,Central,TH,2021-03,Mobile iOS,2
1989,ipricethailand.com,Central,TH,2021-03,Web Browsers,2
1990,ipricethailand.com,Central,TH,2021-04,Mobile Android,1
1991,ipricethailand.com,Central,TH,2021-04,Web Browsers,9
1992,ipricethailand.com,Central,TH,2021-05,Mobile Android,2
1993,ipricethailand.com,Central,TH,2021-05,Mobile iOS,1
1994,ipricethailand.com,Central,TH,2021-05,Web Browsers,15
1995,ipricethailand.com,Central,TH,2021-06,Mobile Android,3
1996,ipricethailand.com,Central,TH,2021-06,Web Browsers,13
1997,ipricethailand.com,Central,TH,2021-07,Mobile Android,4
1998,ipricethailand.com,Central,TH,2021-07,Mobile iOS,1
1999,ipricethailand.com,Central,TH,2021-07,Web Browsers,11
2000,ipricethailand.com,Central,TH,2021-08,Mobile Android,3
2001,ipricethailand.com,Central,TH,2021-08,Web Browsers,6
2002,ipricethailand.com,Central,TH,2021-09,Mobile Android,3
2003,ipricethailand.com,Central,TH,2021-09,Mobile iOS,2
2004,ipricethailand.com,Central,TH,2021-09,Web Browsers,7
2005,ipricethailand.com,Drivehub ,TH,2021-09,Mobile Others,3
2006,ipricethailand.com,Flowerstore,TH,2021-03,Mobile Others,9
2007,ipricethailand.com,Flowerstore,TH,2021-05,Mobile Others,1
2008,ipricethailand.com,Flowerstore,TH,2021-06,Mobile Others,1
2009,ipricethailand.com,GoWabi,TH,2021-07,Mobile Others,1
2010,ipricethailand.com,Grab,TH,2021-03,Mobile Others,6
2011,ipricethailand.com,GrabFood,TH,2021-03,Mobile Others,4
2012,ipricethailand.com,HQhair UK,TH,2021-07,Mobile Others,1
2013,ipricethailand.com,Hotels.com,TH,2021-04,Mobile Others,1
2014,ipricethailand.com,Kinokuniya,TH,2021-07,Mobile Others,17
2015,ipricethailand.com,Kinokuniya,TH,2021-08,Mobile Others,15
2016,ipricethailand.com,Konvy,TH,2021-03,Mobile Android,1
2017,ipricethailand.com,Konvy,TH,2021-05,Mobile Android,1
2018,ipricethailand.com,Konvy,TH,2021-08,Mobile Others,6
2019,ipricethailand.com,Konvy,TH,2021-09,Mobile Others,4
2020,ipricethailand.com,Konvy,TH,2021-09,Mobile iOS,1
2021,ipricethailand.com,LazMall,TH,2021-03,Mobile Android,2190
2022,ipricethailand.com,LazMall,TH,2021-03,Mobile Others,5
2023,ipricethailand.com,LazMall,TH,2021-03,Mobile iOS,1055
2024,ipricethailand.com,LazMall,TH,2021-03,Web Browsers,370
2025,ipricethailand.com,LazMall,TH,2021-04,Mobile Android,2461
2026,ipricethailand.com,LazMall,TH,2021-04,Mobile iOS,1210
2027,ipricethailand.com,LazMall,TH,2021-04,Web Browsers,384
2028,ipricethailand.com,LazMall,TH,2021-05,Mobile Android,2807
2029,ipricethailand.com,LazMall,TH,2021-05,Mobile iOS,1573
2030,ipricethailand.com,LazMall,TH,2021-05,Web Browsers,427
2031,ipricethailand.com,LazMall,TH,2021-06,Mobile Android,3779
2032,ipricethailand.com,LazMall,TH,2021-06,Mobile Others,25
2033,ipricethailand.com,LazMall,TH,2021-06,Mobile iOS,2162
2034,ipricethailand.com,LazMall,TH,2021-06,Web Browsers,536
2035,ipricethailand.com,LazMall,TH,2021-07,Mobile Android,2664
2036,ipricethailand.com,LazMall,TH,2021-07,Mobile Others,227
2037,ipricethailand.com,LazMall,TH,2021-07,Mobile iOS,1608
2038,ipricethailand.com,LazMall,TH,2021-07,Web Browsers,383
2039,ipricethailand.com,LazMall,TH,2021-08,Mobile Android,2975
2040,ipricethailand.com,LazMall,TH,2021-08,Mobile Others,1
2041,ipricethailand.com,LazMall,TH,2021-08,Mobile iOS,1829
2042,ipricethailand.com,LazMall,TH,2021-08,Web Browsers,443
2043,ipricethailand.com,LazMall,TH,2021-09,Mobile Android,2009
2044,ipricethailand.com,LazMall,TH,2021-09,Mobile iOS,1195
2045,ipricethailand.com,LazMall,TH,2021-09,Web Browsers,305
2046,ipricethailand.com,Lazada,ID,2021-06,Mobile Android,1
2047,ipricethailand.com,Lazada,TH,2021-03,Mobile Android,10068
2048,ipricethailand.com,Lazada,TH,2021-03,Mobile Others,1419
2049,ipricethailand.com,Lazada,TH,2021-03,Mobile iOS,4142
2050,ipricethailand.com,Lazada,TH,2021-03,Web Browsers,1551
2051,ipricethailand.com,Lazada,TH,2021-04,Mobile Android,9792
2052,ipricethailand.com,Lazada,TH,2021-04,Mobile Others,1198
2053,ipricethailand.com,Lazada,TH,2021-04,Mobile iOS,4754
2054,ipricethailand.com,Lazada,TH,2021-04,Web Browsers,1599
2055,ipricethailand.com,Lazada,TH,2021-05,Mobile Android,11929
2056,ipricethailand.com,Lazada,TH,2021-05,Mobile Others,1909
2057,ipricethailand.com,Lazada,TH,2021-05,Mobile iOS,5757
2058,ipricethailand.com,Lazada,TH,2021-05,Web Browsers,1801
2059,ipricethailand.com,Lazada,TH,2021-06,Mobile Android,14279
2060,ipricethailand.com,Lazada,TH,2021-06,Mobile Others,2066
2061,ipricethailand.com,Lazada,TH,2021-06,Mobile iOS,6922
2062,ipricethailand.com,Lazada,TH,2021-06,Web Browsers,1978
2063,ipricethailand.com,Lazada,TH,2021-07,Mobile Android,13232
2064,ipricethailand.com,Lazada,TH,2021-07,Mobile Others,2855
2065,ipricethailand.com,Lazada,TH,2021-07,Mobile iOS,6468
2066,ipricethailand.com,Lazada,TH,2021-07,Web Browsers,1854
2067,ipricethailand.com,Lazada,TH,2021-08,Mobile Android,17081
2068,ipricethailand.com,Lazada,TH,2021-08,Mobile Others,1684
2069,ipricethailand.com,Lazada,TH,2021-08,Mobile iOS,8996
2070,ipricethailand.com,Lazada,TH,2021-08,Web Browsers,2372
2071,ipricethailand.com,Lazada,TH,2021-09,Mobile Android,12004
2072,ipricethailand.com,Lazada,TH,2021-09,Mobile Others,907
2073,ipricethailand.com,Lazada,TH,2021-09,Mobile iOS,6724
2074,ipricethailand.com,Lazada,TH,2021-09,Web Browsers,1836
2075,ipricethailand.com,Look Fantastic,TH,2021-03,Mobile Android,2
2076,ipricethailand.com,Look Fantastic,TH,2021-04,Web Browsers,2
2077,ipricethailand.com,Look Fantastic,TH,2021-05,Mobile iOS,1
2078,ipricethailand.com,Look Fantastic,TH,2021-06,Web Browsers,1
2079,ipricethailand.com,Look Fantastic,TH,2021-07,Mobile Android,1
2080,ipricethailand.com,Nike,TH,2021-06,Mobile Others,1
2081,ipricethailand.com,Pomelo,TH,2021-04,Mobile iOS,2
2082,ipricethailand.com,Pomelo,TH,2021-05,Mobile iOS,1
2083,ipricethailand.com,Pomelo,TH,2021-05,Web Browsers,1
2084,ipricethailand.com,Pomelo,TH,2021-06,Mobile iOS,2
2085,ipricethailand.com,Pomelo,TH,2021-07,Mobile Others,13
2086,ipricethailand.com,Pomelo,TH,2021-09,Mobile iOS,1
2087,ipricethailand.com,Pomelo Fashion (TH),TH,2021-07,Mobile Others,1
2088,ipricethailand.com,SE-ED Online Shopping,TH,2021-07,Mobile Others,6
2089,ipricethailand.com,SSENSE,TH,2021-04,Mobile Android,1
2090,ipricethailand.com,SSENSE,TH,2021-04,Web Browsers,1
2091,ipricethailand.com,SSENSE,TH,2021-05,Mobile iOS,1
2092,ipricethailand.com,SSENSE,TH,2021-06,Mobile Android,1
2093,ipricethailand.com,SSENSE,TH,2021-06,Mobile iOS,1
2094,ipricethailand.com,SSENSE,TH,2021-07,Mobile Others,1
2095,ipricethailand.com,SSENSE,TH,2021-07,Mobile iOS,3
2096,ipricethailand.com,SSENSE,TH,2021-07,Web Browsers,1
2097,ipricethailand.com,SSENSE,TH,2021-08,Mobile Android,1
2098,ipricethailand.com,SSENSE,TH,2021-08,Mobile iOS,3
2099,ipricethailand.com,SSENSE,TH,2021-08,Web Browsers,1
2100,ipricethailand.com,SSENSE,TH,2021-09,Web Browsers,2
2101,ipricethailand.com,ShopAt24,TH,2021-03,Mobile Android,3
2102,ipricethailand.com,ShopAt24,TH,2021-03,Web Browsers,2
2103,ipricethailand.com,ShopAt24,TH,2021-04,Web Browsers,1
2104,ipricethailand.com,ShopAt24,TH,2021-08,Mobile Others,1
2105,ipricethailand.com,ShopAt24,TH,2021-09,Mobile Android,3
2106,ipricethailand.com,ShopAt24,TH,2021-09,Web Browsers,1
2107,ipricethailand.com,Shopee,TH,2021-03,Mobile Android,6142
2108,ipricethailand.com,Shopee,TH,2021-03,Mobile Others,25
2109,ipricethailand.com,Shopee,TH,2021-03,Mobile iOS,6508
2110,ipricethailand.com,Shopee,TH,2021-03,Web Browsers,1597
2111,ipricethailand.com,Shopee,TH,2021-04,Mobile Android,5745
2112,ipricethailand.com,Shopee,TH,2021-04,Mobile Others,1609
2113,ipricethailand.com,Shopee,TH,2021-04,Mobile iOS,7018
2114,ipricethailand.com,Shopee,TH,2021-04,Web Browsers,1561
2115,ipricethailand.com,Shopee,TH,2021-05,Mobile Android,6479
2116,ipricethailand.com,Shopee,TH,2021-05,Mobile Others,2309
2117,ipricethailand.com,Shopee,TH,2021-05,Mobile iOS,8244
2118,ipricethailand.com,Shopee,TH,2021-05,Web Browsers,1959
2119,ipricethailand.com,Shopee,TH,2021-06,Mobile Android,7608
2120,ipricethailand.com,Shopee,TH,2021-06,Mobile Others,107
2121,ipricethailand.com,Shopee,TH,2021-06,Mobile iOS,9996
2122,ipricethailand.com,Shopee,TH,2021-06,Web Browsers,2272
2123,ipricethailand.com,Shopee,TH,2021-07,Mobile Android,7537
2124,ipricethailand.com,Shopee,TH,2021-07,Mobile Others,1582
2125,ipricethailand.com,Shopee,TH,2021-07,Mobile iOS,9500
2126,ipricethailand.com,Shopee,TH,2021-07,Web Browsers,2086
2127,ipricethailand.com,Shopee,TH,2021-08,Mobile Android,3680
2128,ipricethailand.com,Shopee,TH,2021-08,Mobile Others,62
2129,ipricethailand.com,Shopee,TH,2021-08,Mobile iOS,4106
2130,ipricethailand.com,Shopee,TH,2021-08,Web Browsers,1256
